num_date_time,answer
6 2020-08-31 14,6794
6 2020-08-31 15,6899
6 2020-08-31 16,6978
6 2020-08-31 17,7066
6 2020-08-31 18,7172
6 2020-08-31 19,7267
6 2020-08-31 20,7336
6 2020-08-31 21,7373
6 2020-08-31 22,7382
6 2020-08-31 23,7391
7 2020-08-25 00,6420
7 2020-08-25 01,6240
7 2020-08-25 02,5577
7 2020-08-25 03,4886
7 2020-08-25 04,4275
7 2020-08-25 05,3850
7 2020-08-25 06,3637
7 2020-08-25 07,3640
7 2020-08-25 08,3422
7 2020-08-25 09,3330
7 2020-08-25 10,3284
7 2020-08-25 11,3247
7 2020-08-25 12,3295
7 2020-08-25 13,3437
7 2020-08-25 14,3830
7 2020-08-25 15,4275
7 2020-08-25 16,4666
7 2020-08-25 17,4795
7 2020-08-25 18,4812
7 2020-08-25 19,4701
7 2020-08-25 20,4515
7 2020-08-25 21,4256
7 2020-08-25 22,3972
7 2020-08-25 23,3856
7 2020-08-26 00,3767
7 2020-08-26 01,3667
7 2020-08-26 02,3602
7 2020-08-26 03,3284
7 2020-08-26 04,3147
7 2020-08-26 05,3209
7 2020-08-26 06,3329
7 2020-08-26 07,3784
7 2020-08-26 08,3465
7 2020-08-26 09,3374
7 2020-08-26 10,3352
7 2020-08-26 11,3352
7 2020-08-26 12,3393
7 2020-08-26 13,3508
7 2020-08-26 14,3924
7 2020-08-26 15,4272
7 2020-08-26 16,4473
7 2020-08-26 17,4579
7 2020-08-26 18,4655
7 2020-08-26 19,4639
7 2020-08-26 20,4603
7 2020-08-26 21,4526
7 2020-08-26 22,4423
7 2020-08-26 23,4310
7 2020-08-27 00,4155
7 2020-08-27 01,4002
7 2020-08-27 02,3938
7 2020-08-27 03,3734
7 2020-08-27 04,3367
7 2020-08-27 05,3338
7 2020-08-27 06,3433
7 2020-08-27 07,4119
7 2020-08-27 08,3522
7 2020-08-27 09,3395
7 2020-08-27 10,3344
7 2020-08-27 11,3306
7 2020-08-27 12,3286
7 2020-08-27 13,3289
7 2020-08-27 14,3347
7 2020-08-27 15,3522
7 2020-08-27 16,3599
7 2020-08-27 17,3589
7 2020-08-27 18,3536
7 2020-08-27 19,3486
7 2020-08-27 20,3456
7 2020-08-27 21,3442
7 2020-08-27 22,3437
7 2020-08-27 23,3432
7 2020-08-28 00,3433
7 2020-08-28 01,3359
7 2020-08-28 02,3276
7 2020-08-28 03,3071
7 2020-08-28 04,3094
7 2020-08-28 05,3213
7 2020-08-28 06,3343
7 2020-08-28 07,3460
7 2020-08-28 08,3444
7 2020-08-28 09,3419
7 2020-08-28 10,3386
7 2020-08-28 11,3355
7 2020-08-28 12,3332
7 2020-08-28 13,3301
7 2020-08-28 14,3317
7 2020-08-28 15,3474
7 2020-08-28 16,3565
7 2020-08-28 17,3564
7 2020-08-28 18,3526
7 2020-08-28 19,3513
7 2020-08-28 20,3493
7 2020-08-28 21,3476
7 2020-08-28 22,3461
7 2020-08-28 23,3452
7 2020-08-29 00,3449
7 2020-08-29 01,3376
7 2020-08-29 02,3310
7 2020-08-29 03,3082
7 2020-08-29 04,3069
7 2020-08-29 05,3173
7 2020-08-29 06,3293
7 2020-08-29 07,3385
7 2020-08-29 08,3342
7 2020-08-29 09,3301
7 2020-08-29 10,3282
7 2020-08-29 11,3268
7 2020-08-29 12,3268
7 2020-08-29 13,3277
7 2020-08-29 14,3324
7 2020-08-29 15,3481
7 2020-08-29 16,3597
7 2020-08-29 17,3618
7 2020-08-29 18,3586
7 2020-08-29 19,3524
7 2020-08-29 20,3482
7 2020-08-29 21,3458
7 2020-08-29 22,3448
7 2020-08-29 23,3444
7 2020-08-30 00,3451
7 2020-08-30 01,3382
7 2020-08-30 02,3233
7 2020-08-30 03,3111
7 2020-08-30 04,3093
7 2020-08-30 05,3440
7 2020-08-30 06,3989
7 2020-08-30 07,4866
7 2020-08-30 08,5210
7 2020-08-30 09,5372
7 2020-08-30 10,5357
7 2020-08-30 11,5125
7 2020-08-30 12,4818
7 2020-08-30 13,4544
7 2020-08-30 14,4238
7 2020-08-30 15,3831
7 2020-08-30 16,3672
7 2020-08-30 17,3638
7 2020-08-30 18,3594
7 2020-08-30 19,3552
7 2020-08-30 20,3529
7 2020-08-30 21,3503
7 2020-08-30 22,3478
7 2020-08-30 23,3460
7 2020-08-31 00,3451
7 2020-08-31 01,3373
7 2020-08-31 02,3246
7 2020-08-31 03,3048
7 2020-08-31 04,3046
7 2020-08-31 05,3162
7 2020-08-31 06,3276
7 2020-08-31 07,3362
7 2020-08-31 08,3276
7 2020-08-31 09,3216
7 2020-08-31 10,3191
7 2020-08-31 11,3190
7 2020-08-31 12,3194
7 2020-08-31 13,3186
7 2020-08-31 14,3258
7 2020-08-31 15,3434
7 2020-08-31 16,3489
7 2020-08-31 17,3509
7 2020-08-31 18,3516
7 2020-08-31 19,3529
7 2020-08-31 20,3543
7 2020-08-31 21,3547
7 2020-08-31 22,3542
7 2020-08-31 23,3538
8 2020-08-25 00,6318
8 2020-08-25 01,6483
8 2020-08-25 02,6583
8 2020-08-25 03,6657
8 2020-08-25 04,6687
8 2020-08-25 05,6714
8 2020-08-25 06,6698
8 2020-08-25 07,6733
8 2020-08-25 08,6713
8 2020-08-25 09,6696
8 2020-08-25 10,6684
8 2020-08-25 11,6677
8 2020-08-25 12,6667
8 2020-08-25 13,6653
8 2020-08-25 14,6643
8 2020-08-25 15,6638
8 2020-08-25 16,6631
8 2020-08-25 17,6632
8 2020-08-25 18,6640
8 2020-08-25 19,6655
8 2020-08-25 20,6649
8 2020-08-25 21,6626
8 2020-08-25 22,6581
8 2020-08-25 23,6501
8 2020-08-26 00,6435
8 2020-08-26 01,6435
8 2020-08-26 02,6484
8 2020-08-26 03,6539
8 2020-08-26 04,6585
8 2020-08-26 05,6630
8 2020-08-26 06,6715
8 2020-08-26 07,6759
8 2020-08-26 08,6748
8 2020-08-26 09,6733
8 2020-08-26 10,6718
8 2020-08-26 11,6703
8 2020-08-26 12,6687
8 2020-08-26 13,6672
8 2020-08-26 14,6665
8 2020-08-26 15,6663
8 2020-08-26 16,6661
8 2020-08-26 17,6660
8 2020-08-26 18,6656
8 2020-08-26 19,6639
8 2020-08-26 20,6577
8 2020-08-26 21,6488
8 2020-08-26 22,6400
8 2020-08-26 23,6344
8 2020-08-27 00,6294
8 2020-08-27 01,6240
8 2020-08-27 02,6274
8 2020-08-27 03,6363
8 2020-08-27 04,6465
8 2020-08-27 05,6526
8 2020-08-27 06,6636
8 2020-08-27 07,6762
8 2020-08-27 08,6756
8 2020-08-27 09,6751
8 2020-08-27 10,6744
8 2020-08-27 11,6735
8 2020-08-27 12,6726
8 2020-08-27 13,6724
8 2020-08-27 14,6730
8 2020-08-27 15,6738
8 2020-08-27 16,6745
8 2020-08-27 17,6739
8 2020-08-27 18,6688
8 2020-08-27 19,6575
8 2020-08-27 20,6444
8 2020-08-27 21,6336
8 2020-08-27 22,6250
8 2020-08-27 23,6161
8 2020-08-28 00,6073
8 2020-08-28 01,6012
8 2020-08-28 02,5985
8 2020-08-28 03,5984
8 2020-08-28 04,6009
8 2020-08-28 05,6057
8 2020-08-28 06,6149
8 2020-08-28 07,6210
8 2020-08-28 08,6445
8 2020-08-28 09,6591
8 2020-08-28 10,6674
8 2020-08-28 11,6696
8 2020-08-28 12,6696
8 2020-08-28 13,6700
8 2020-08-28 14,6703
8 2020-08-28 15,6702
8 2020-08-28 16,6700
8 2020-08-28 17,6697
8 2020-08-28 18,6687
8 2020-08-28 19,6618
8 2020-08-28 20,6495
8 2020-08-28 21,6404
8 2020-08-28 22,6377
8 2020-08-28 23,6349
8 2020-08-29 00,6501
8 2020-08-29 01,6609
8 2020-08-29 02,6686
8 2020-08-29 03,6733
8 2020-08-29 04,6486
8 2020-08-29 05,6276
8 2020-08-29 06,6425
8 2020-08-29 07,6351
8 2020-08-29 08,6382
8 2020-08-29 09,6412
8 2020-08-29 10,6421
8 2020-08-29 11,6535
8 2020-08-29 12,6665
8 2020-08-29 13,6697
8 2020-08-29 14,6717
8 2020-08-29 15,6670
8 2020-08-29 16,6556
8 2020-08-29 17,6441
8 2020-08-29 18,6347
8 2020-08-29 19,6272
8 2020-08-29 20,6180
8 2020-08-29 21,6089
8 2020-08-29 22,6042
8 2020-08-29 23,6038
8 2020-08-30 00,6049
8 2020-08-30 01,6052
8 2020-08-30 02,6040
8 2020-08-30 03,6047
8 2020-08-30 04,6070
8 2020-08-30 05,6104
8 2020-08-30 06,6159
8 2020-08-30 07,6037
8 2020-08-30 08,6144
8 2020-08-30 09,6307
8 2020-08-30 10,6521
8 2020-08-30 11,6631
8 2020-08-30 12,6676
8 2020-08-30 13,6685
8 2020-08-30 14,6695
8 2020-08-30 15,6697
8 2020-08-30 16,6699
8 2020-08-30 17,6693
8 2020-08-30 18,6659
8 2020-08-30 19,6570
8 2020-08-30 20,6452
8 2020-08-30 21,6353
8 2020-08-30 22,6290
8 2020-08-30 23,6230
8 2020-08-31 00,6167
8 2020-08-31 01,6135
8 2020-08-31 02,6104
8 2020-08-31 03,6126
8 2020-08-31 04,6185
8 2020-08-31 05,6247
8 2020-08-31 06,6313
8 2020-08-31 07,6259
8 2020-08-31 08,6364
8 2020-08-31 09,6498
8 2020-08-31 10,6613
8 2020-08-31 11,6698
8 2020-08-31 12,6692
8 2020-08-31 13,6678
8 2020-08-31 14,6676
8 2020-08-31 15,6669
8 2020-08-31 16,6653
8 2020-08-31 17,6636
8 2020-08-31 18,6612
8 2020-08-31 19,6572
8 2020-08-31 20,6514
8 2020-08-31 21,6446
8 2020-08-31 22,6384
8 2020-08-31 23,6342
9 2020-08-25 00,6722
9 2020-08-25 01,6303
9 2020-08-25 02,5948
9 2020-08-25 03,5752
9 2020-08-25 04,5502
9 2020-08-25 05,5310
9 2020-08-25 06,5140
9 2020-08-25 07,4881
9 2020-08-25 08,4934
9 2020-08-25 09,4976
9 2020-08-25 10,5007
9 2020-08-25 11,5023
9 2020-08-25 12,5034
9 2020-08-25 13,5024
9 2020-08-25 14,5011
9 2020-08-25 15,5035
9 2020-08-25 16,5081
9 2020-08-25 17,5148
9 2020-08-25 18,5159
9 2020-08-25 19,5124
9 2020-08-25 20,4891
9 2020-08-25 21,4755
9 2020-08-25 22,4633
9 2020-08-25 23,4743
9 2020-08-26 00,4655
9 2020-08-26 01,4851
9 2020-08-26 02,4856
9 2020-08-26 03,4904
9 2020-08-26 04,4961
9 2020-08-26 05,5022
9 2020-08-26 06,5087
9 2020-08-26 07,5094
9 2020-08-26 08,5063
9 2020-08-26 09,5032
9 2020-08-26 10,4988
9 2020-08-26 11,4943
9 2020-08-26 12,4883
9 2020-08-26 13,4794
9 2020-08-26 14,4674
9 2020-08-26 15,4515
9 2020-08-26 16,4410
9 2020-08-26 17,4377
9 2020-08-26 18,4260
9 2020-08-26 19,3745
9 2020-08-26 20,3130
9 2020-08-26 21,2975
9 2020-08-26 22,3016
9 2020-08-26 23,2888
9 2020-08-27 00,2697
9 2020-08-27 01,2595
9 2020-08-27 02,2686
9 2020-08-27 03,2814
9 2020-08-27 04,2996
9 2020-08-27 05,3368
9 2020-08-27 06,3870
9 2020-08-27 07,3981
9 2020-08-27 08,3491
9 2020-08-27 09,2896
9 2020-08-27 10,2635
9 2020-08-27 11,2565
9 2020-08-27 12,2543
9 2020-08-27 13,2592
9 2020-08-27 14,2613
9 2020-08-27 15,3228
9 2020-08-27 16,4105
9 2020-08-27 17,4772
9 2020-08-27 18,5017
9 2020-08-27 19,5115
9 2020-08-27 20,5052
9 2020-08-27 21,4906
9 2020-08-27 22,4674
9 2020-08-27 23,4330
9 2020-08-28 00,3809
9 2020-08-28 01,3051
9 2020-08-28 02,2582
9 2020-08-28 03,2589
9 2020-08-28 04,2680
9 2020-08-28 05,2662
9 2020-08-28 06,3148
9 2020-08-28 07,3861
9 2020-08-28 08,4281
9 2020-08-28 09,4607
9 2020-08-28 10,4768
9 2020-08-28 11,4837
9 2020-08-28 12,4883
9 2020-08-28 13,4909
9 2020-08-28 14,4934
9 2020-08-28 15,4955
9 2020-08-28 16,4970
9 2020-08-28 17,4998
9 2020-08-28 18,5049
9 2020-08-28 19,5221
9 2020-08-28 20,5493
9 2020-08-28 21,5625
9 2020-08-28 22,5607
9 2020-08-28 23,5501
9 2020-08-29 00,5204
9 2020-08-29 01,5110
9 2020-08-29 02,5035
9 2020-08-29 03,4999
9 2020-08-29 04,4988
9 2020-08-29 05,5002
9 2020-08-29 06,5067
9 2020-08-29 07,5044
9 2020-08-29 08,5030
9 2020-08-29 09,5016
9 2020-08-29 10,5002
9 2020-08-29 11,4986
9 2020-08-29 12,4972
9 2020-08-29 13,4959
9 2020-08-29 14,4957
9 2020-08-29 15,4957
9 2020-08-29 16,4964
9 2020-08-29 17,4984
9 2020-08-29 18,5011
9 2020-08-29 19,5031
9 2020-08-29 20,5050
9 2020-08-29 21,5020
9 2020-08-29 22,4938
9 2020-08-29 23,4851
9 2020-08-30 00,4704
9 2020-08-30 01,4743
9 2020-08-30 02,4792
9 2020-08-30 03,4845
9 2020-08-30 04,4896
9 2020-08-30 05,4992
9 2020-08-30 06,5066
9 2020-08-30 07,5018
9 2020-08-30 08,5004
9 2020-08-30 09,4989
9 2020-08-30 10,4988
9 2020-08-30 11,4976
9 2020-08-30 12,4972
9 2020-08-30 13,4959
9 2020-08-30 14,4967
9 2020-08-30 15,4988
9 2020-08-30 16,5017
9 2020-08-30 17,5070
9 2020-08-30 18,5149
9 2020-08-30 19,5259
9 2020-08-30 20,5341
9 2020-08-30 21,5466
9 2020-08-30 22,5492
9 2020-08-30 23,5501
9 2020-08-31 00,5260
9 2020-08-31 01,5162
9 2020-08-31 02,5044
9 2020-08-31 03,5007
9 2020-08-31 04,5001
9 2020-08-31 05,5015
9 2020-08-31 06,5083
9 2020-08-31 07,5094
9 2020-08-31 08,5078
9 2020-08-31 09,5060
9 2020-08-31 10,5040
9 2020-08-31 11,5020
9 2020-08-31 12,5004
9 2020-08-31 13,4993
9 2020-08-31 14,4986
9 2020-08-31 15,4997
9 2020-08-31 16,5047
9 2020-08-31 17,5295
9 2020-08-31 18,5589
9 2020-08-31 19,5635
9 2020-08-31 20,5587
9 2020-08-31 21,5536
9 2020-08-31 22,5498
9 2020-08-31 23,5474
10 2020-08-25 00,6204
10 2020-08-25 01,6044
10 2020-08-25 02,6220
10 2020-08-25 03,6461
10 2020-08-25 04,6569
10 2020-08-25 05,6686
10 2020-08-25 06,6769
10 2020-08-25 07,6873
10 2020-08-25 08,6868
10 2020-08-25 09,6862
10 2020-08-25 10,6864
10 2020-08-25 11,6884
10 2020-08-25 12,6741
10 2020-08-25 13,6144
10 2020-08-25 14,5762
10 2020-08-25 15,5582
10 2020-08-25 16,5528
10 2020-08-25 17,5479
10 2020-08-25 18,5482
10 2020-08-25 19,5496
10 2020-08-25 20,5526
10 2020-08-25 21,5556
10 2020-08-25 22,5581
10 2020-08-25 23,5574
10 2020-08-26 00,5577
10 2020-08-26 01,5226
10 2020-08-26 02,4984
10 2020-08-26 03,4858
10 2020-08-26 04,4864
10 2020-08-26 05,5535
10 2020-08-26 06,6317
10 2020-08-26 07,6907
10 2020-08-26 08,6905
10 2020-08-26 09,6909
10 2020-08-26 10,6930
10 2020-08-26 11,6963
10 2020-08-26 12,6682
10 2020-08-26 13,6128
10 2020-08-26 14,5723
10 2020-08-26 15,5588
10 2020-08-26 16,5591
10 2020-08-26 17,5631
10 2020-08-26 18,5678
10 2020-08-26 19,5684
10 2020-08-26 20,5659
10 2020-08-26 21,5631
10 2020-08-26 22,5610
10 2020-08-26 23,5587
10 2020-08-27 00,5657
10 2020-08-27 01,5285
10 2020-08-27 02,5028
10 2020-08-27 03,4956
10 2020-08-27 04,5077
10 2020-08-27 05,6007
10 2020-08-27 06,6758
10 2020-08-27 07,7320
10 2020-08-27 08,7339
10 2020-08-27 09,7323
10 2020-08-27 10,7286
10 2020-08-27 11,7219
10 2020-08-27 12,7156
10 2020-08-27 13,6816
10 2020-08-27 14,6278
10 2020-08-27 15,5903
10 2020-08-27 16,5744
10 2020-08-27 17,5820
10 2020-08-27 18,5894
10 2020-08-27 19,5735
10 2020-08-27 20,5697
10 2020-08-27 21,5683
10 2020-08-27 22,5665
10 2020-08-27 23,5637
10 2020-08-28 00,5605
10 2020-08-28 01,5213
10 2020-08-28 02,4946
10 2020-08-28 03,4813
10 2020-08-28 04,4814
10 2020-08-28 05,5531
10 2020-08-28 06,6333
10 2020-08-28 07,6900
10 2020-08-28 08,6924
10 2020-08-28 09,6948
10 2020-08-28 10,6972
10 2020-08-28 11,6986
10 2020-08-28 12,7002
10 2020-08-28 13,7040
10 2020-08-28 14,6986
10 2020-08-28 15,6639
10 2020-08-28 16,6395
10 2020-08-28 17,6266
10 2020-08-28 18,6167
10 2020-08-28 19,6073
10 2020-08-28 20,6083
10 2020-08-28 21,6106
10 2020-08-28 22,6080
10 2020-08-28 23,5832
10 2020-08-29 00,5614
10 2020-08-29 01,5226
10 2020-08-29 02,4976
10 2020-08-29 03,4853
10 2020-08-29 04,4873
10 2020-08-29 05,5662
10 2020-08-29 06,6440
10 2020-08-29 07,6959
10 2020-08-29 08,6948
10 2020-08-29 09,6931
10 2020-08-29 10,6926
10 2020-08-29 11,6865
10 2020-08-29 12,6381
10 2020-08-29 13,5938
10 2020-08-29 14,5712
10 2020-08-29 15,5679
10 2020-08-29 16,5739
10 2020-08-29 17,5825
10 2020-08-29 18,5866
10 2020-08-29 19,5873
10 2020-08-29 20,5814
10 2020-08-29 21,5766
10 2020-08-29 22,5730
10 2020-08-29 23,5692
10 2020-08-30 00,5642
10 2020-08-30 01,5248
10 2020-08-30 02,4999
10 2020-08-30 03,4857
10 2020-08-30 04,4844
10 2020-08-30 05,5464
10 2020-08-30 06,6240
10 2020-08-30 07,6850
10 2020-08-30 08,6850
10 2020-08-30 09,6848
10 2020-08-30 10,6867
10 2020-08-30 11,6860
10 2020-08-30 12,6398
10 2020-08-30 13,5836
10 2020-08-30 14,5588
10 2020-08-30 15,5616
10 2020-08-30 16,5745
10 2020-08-30 17,5773
10 2020-08-30 18,5789
10 2020-08-30 19,5791
10 2020-08-30 20,5804
10 2020-08-30 21,5807
10 2020-08-30 22,5792
10 2020-08-30 23,5713
10 2020-08-31 00,5654
10 2020-08-31 01,5272
10 2020-08-31 02,5016
10 2020-08-31 03,4874
10 2020-08-31 04,4862
10 2020-08-31 05,5558
10 2020-08-31 06,6362
10 2020-08-31 07,6939
10 2020-08-31 08,6942
10 2020-08-31 09,6946
10 2020-08-31 10,6957
10 2020-08-31 11,6907
10 2020-08-31 12,6344
10 2020-08-31 13,5776
10 2020-08-31 14,5526
10 2020-08-31 15,5482
10 2020-08-31 16,5459
10 2020-08-31 17,5461
10 2020-08-31 18,5483
10 2020-08-31 19,5499
10 2020-08-31 20,5521
10 2020-08-31 21,5510
10 2020-08-31 22,5478
10 2020-08-31 23,5412
11 2020-08-25 00,6607
11 2020-08-25 01,5546
11 2020-08-25 02,4851
11 2020-08-25 03,4660
11 2020-08-25 04,4759
11 2020-08-25 05,5068
11 2020-08-25 06,5369
11 2020-08-25 07,5394
11 2020-08-25 08,5310
11 2020-08-25 09,5108
11 2020-08-25 10,4911
11 2020-08-25 11,4720
11 2020-08-25 12,4583
11 2020-08-25 13,4508
11 2020-08-25 14,4546
11 2020-08-25 15,4610
11 2020-08-25 16,4700
11 2020-08-25 17,4758
11 2020-08-25 18,4811
11 2020-08-25 19,4897
11 2020-08-25 20,5076
11 2020-08-25 21,5278
11 2020-08-25 22,5373
11 2020-08-25 23,5346
11 2020-08-26 00,5336
11 2020-08-26 01,5338
11 2020-08-26 02,5346
11 2020-08-26 03,5319
11 2020-08-26 04,5396
11 2020-08-26 05,5581
11 2020-08-26 06,5730
11 2020-08-26 07,5559
11 2020-08-26 08,5518
11 2020-08-26 09,5412
11 2020-08-26 10,5182
11 2020-08-26 11,4978
11 2020-08-26 12,4804
11 2020-08-26 13,4683
11 2020-08-26 14,4638
11 2020-08-26 15,4627
11 2020-08-26 16,4629
11 2020-08-26 17,4649
11 2020-08-26 18,4669
11 2020-08-26 19,4667
11 2020-08-26 20,4632
11 2020-08-26 21,4622
11 2020-08-26 22,4634
11 2020-08-26 23,4699
11 2020-08-27 00,4859
11 2020-08-27 01,5123
11 2020-08-27 02,5340
11 2020-08-27 03,5409
11 2020-08-27 04,5480
11 2020-08-27 05,5630
11 2020-08-27 06,5772
11 2020-08-27 07,5736
11 2020-08-27 08,5587
11 2020-08-27 09,5286
11 2020-08-27 10,4853
11 2020-08-27 11,4529
11 2020-08-27 12,4414
11 2020-08-27 13,4412
11 2020-08-27 14,4399
11 2020-08-27 15,4352
11 2020-08-27 16,4321
11 2020-08-27 17,4328
11 2020-08-27 18,4347
11 2020-08-27 19,4365
11 2020-08-27 20,4379
11 2020-08-27 21,4395
11 2020-08-27 22,4408
11 2020-08-27 23,4406
11 2020-08-28 00,4426
11 2020-08-28 01,4537
11 2020-08-28 02,4717
11 2020-08-28 03,4841
11 2020-08-28 04,5002
11 2020-08-28 05,5310
11 2020-08-28 06,5567
11 2020-08-28 07,5514
11 2020-08-28 08,5525
11 2020-08-28 09,5503
11 2020-08-28 10,5416
11 2020-08-28 11,5183
11 2020-08-28 12,4912
11 2020-08-28 13,4629
11 2020-08-28 14,4454
11 2020-08-28 15,4387
11 2020-08-28 16,4378
11 2020-08-28 17,4438
11 2020-08-28 18,4667
11 2020-08-28 19,5273
11 2020-08-28 20,5251
11 2020-08-28 21,5233
11 2020-08-28 22,5207
11 2020-08-28 23,4889
11 2020-08-29 00,4633
11 2020-08-29 01,4595
11 2020-08-29 02,4769
11 2020-08-29 03,4860
11 2020-08-29 04,5126
11 2020-08-29 05,5412
11 2020-08-29 06,5615
11 2020-08-29 07,5542
11 2020-08-29 08,5532
11 2020-08-29 09,5504
11 2020-08-29 10,5440
11 2020-08-29 11,5269
11 2020-08-29 12,5105
11 2020-08-29 13,4982
11 2020-08-29 14,4942
11 2020-08-29 15,4962
11 2020-08-29 16,4999
11 2020-08-29 17,5074
11 2020-08-29 18,5162
11 2020-08-29 19,5221
11 2020-08-29 20,5150
11 2020-08-29 21,5066
11 2020-08-29 22,4979
11 2020-08-29 23,4862
11 2020-08-30 00,4810
11 2020-08-30 01,4833
11 2020-08-30 02,4915
11 2020-08-30 03,4924
11 2020-08-30 04,5069
11 2020-08-30 05,5366
11 2020-08-30 06,5591
11 2020-08-30 07,5511
11 2020-08-30 08,5543
11 2020-08-30 09,5558
11 2020-08-30 10,5545
11 2020-08-30 11,5402
11 2020-08-30 12,5258
11 2020-08-30 13,5163
11 2020-08-30 14,5238
11 2020-08-30 15,5360
11 2020-08-30 16,5515
11 2020-08-30 17,5539
11 2020-08-30 18,5524
11 2020-08-30 19,5507
11 2020-08-30 20,5526
11 2020-08-30 21,5549
11 2020-08-30 22,5520
11 2020-08-30 23,5359
11 2020-08-31 00,5172
11 2020-08-31 01,5008
11 2020-08-31 02,5038
11 2020-08-31 03,5086
11 2020-08-31 04,5096
11 2020-08-31 05,5343
11 2020-08-31 06,5577
11 2020-08-31 07,5382
11 2020-08-31 08,5268
11 2020-08-31 09,5055
11 2020-08-31 10,4875
11 2020-08-31 11,4688
11 2020-08-31 12,4550
11 2020-08-31 13,4467
11 2020-08-31 14,4457
11 2020-08-31 15,4463
11 2020-08-31 16,4480
11 2020-08-31 17,4484
11 2020-08-31 18,4506
11 2020-08-31 19,4528
11 2020-08-31 20,4682
11 2020-08-31 21,4997
11 2020-08-31 22,5240
11 2020-08-31 23,5225
12 2020-08-25 00,6373
12 2020-08-25 01,5870
12 2020-08-25 02,5519
12 2020-08-25 03,5451
12 2020-08-25 04,5344
12 2020-08-25 05,5129
12 2020-08-25 06,5570
12 2020-08-25 07,5803
12 2020-08-25 08,5872
12 2020-08-25 09,5954
12 2020-08-25 10,6025
12 2020-08-25 11,6067
12 2020-08-25 12,6123
12 2020-08-25 13,6345
12 2020-08-25 14,6981
12 2020-08-25 15,7390
12 2020-08-25 16,7281
12 2020-08-25 17,7104
12 2020-08-25 18,6917
12 2020-08-25 19,6733
12 2020-08-25 20,6571
12 2020-08-25 21,6433
12 2020-08-25 22,6324
12 2020-08-25 23,6285
12 2020-08-26 00,6455
12 2020-08-26 01,6344
12 2020-08-26 02,6230
12 2020-08-26 03,6120
12 2020-08-26 04,6049
12 2020-08-26 05,6022
12 2020-08-26 06,6020
12 2020-08-26 07,6015
12 2020-08-26 08,6089
12 2020-08-26 09,6171
12 2020-08-26 10,6191
12 2020-08-26 11,6204
12 2020-08-26 12,6390
12 2020-08-26 13,7005
12 2020-08-26 14,7528
12 2020-08-26 15,7583
12 2020-08-26 16,7336
12 2020-08-26 17,7139
12 2020-08-26 18,6968
12 2020-08-26 19,6821
12 2020-08-26 20,6674
12 2020-08-26 21,6545
12 2020-08-26 22,6430
12 2020-08-26 23,6379
12 2020-08-27 00,6632
12 2020-08-27 01,6561
12 2020-08-27 02,6373
12 2020-08-27 03,6230
12 2020-08-27 04,6052
12 2020-08-27 05,5860
12 2020-08-27 06,5580
12 2020-08-27 07,5519
12 2020-08-27 08,5467
12 2020-08-27 09,5420
12 2020-08-27 10,5395
12 2020-08-27 11,5383
12 2020-08-27 12,5351
12 2020-08-27 13,5361
12 2020-08-27 14,5430
12 2020-08-27 15,5487
12 2020-08-27 16,5407
12 2020-08-27 17,5183
12 2020-08-27 18,4883
12 2020-08-27 19,4592
12 2020-08-27 20,4330
12 2020-08-27 21,4095
12 2020-08-27 22,3970
12 2020-08-27 23,3889
12 2020-08-28 00,4003
12 2020-08-28 01,4219
12 2020-08-28 02,4540
12 2020-08-28 03,4855
12 2020-08-28 04,5139
12 2020-08-28 05,5379
12 2020-08-28 06,5662
12 2020-08-28 07,5598
12 2020-08-28 08,5634
12 2020-08-28 09,5647
12 2020-08-28 10,5671
12 2020-08-28 11,5696
12 2020-08-28 12,5724
12 2020-08-28 13,5736
12 2020-08-28 14,5747
12 2020-08-28 15,5747
12 2020-08-28 16,5649
12 2020-08-28 17,5431
12 2020-08-28 18,5099
12 2020-08-28 19,4765
12 2020-08-28 20,4435
12 2020-08-28 21,4141
12 2020-08-28 22,3962
12 2020-08-28 23,3857
12 2020-08-29 00,3950
12 2020-08-29 01,4142
12 2020-08-29 02,4405
12 2020-08-29 03,4706
12 2020-08-29 04,5011
12 2020-08-29 05,5284
12 2020-08-29 06,5587
12 2020-08-29 07,5557
12 2020-08-29 08,5668
12 2020-08-29 09,5779
12 2020-08-29 10,5844
12 2020-08-29 11,5871
12 2020-08-29 12,5874
12 2020-08-29 13,5906
12 2020-08-29 14,6012
12 2020-08-29 15,6031
12 2020-08-29 16,5884
12 2020-08-29 17,5605
12 2020-08-29 18,5529
12 2020-08-29 19,5607
12 2020-08-29 20,5746
12 2020-08-29 21,5524
12 2020-08-29 22,5067
12 2020-08-29 23,4500
12 2020-08-30 00,4331
12 2020-08-30 01,4274
12 2020-08-30 02,4376
12 2020-08-30 03,4587
12 2020-08-30 04,4848
12 2020-08-30 05,5130
12 2020-08-30 06,5437
12 2020-08-30 07,5416
12 2020-08-30 08,5491
12 2020-08-30 09,5550
12 2020-08-30 10,5604
12 2020-08-30 11,5656
12 2020-08-30 12,5698
12 2020-08-30 13,5744
12 2020-08-30 14,5786
12 2020-08-30 15,5807
12 2020-08-30 16,5575
12 2020-08-30 17,5276
12 2020-08-30 18,5081
12 2020-08-30 19,5057
12 2020-08-30 20,5071
12 2020-08-30 21,4847
12 2020-08-30 22,4481
12 2020-08-30 23,4149
12 2020-08-31 00,4162
12 2020-08-31 01,4278
12 2020-08-31 02,4545
12 2020-08-31 03,4838
12 2020-08-31 04,5142
